Image,Memory_Bytes
-2.1131121616460984,334510
-3.1404560230417973,334178
-1.2749542288181352,334392
-6.176662887046366,334508
3.06713771263465,334362
-5.832078043838763,334426
-3.440410017686518,334314
-5.40339891517164,334267
-7.911421078858279,334260
-0.462888639309515,334139
3.615939203448352,334338
3.550357510890496,334418
-5.805525635296887,334239
3.6056315144406663,334320
3.631455450833976,334401
4.849349216649953,334559
2.3498797070780206,334270
1.8484936748968896,333926
1.678737866514517,334241
2.0213521524329217,334242
2.088093951808954,334262
2.6095207520175308,334210
1.4212280594078417,334405
-4.020706740230248,334223
-0.9837060046438726,334284
-6.878165283237648,334403
0.180818458897825,334377
-5.818297215411873,334473
-7.878809981270228,334196
-8.717432163508871,334338
-5.327250515070213,334305
1.823940858702361,334399
-7.132342475811083,334138
-7.913953083212977,334162
-7.161275020763288,334403
-7.402159399380726,334105
-5.860751480135011,334479
-6.264100651486446,334259
-7.096437274522288,334444
-7.13961724139445,334399
-3.1980819520031663,334447
0.5855215166669261,334478
1.3600019885678165,334313
-2.548971426470469,334377
2.5021439173482847,334226
2.79633830225254,334472
-6.605343270887326,334067
4.537373392075873,334410
4.196121515284631,334241
6.34852770984304,334180
4.257331276243258,334495
5.4490799000659145,334322
-6.388386948088451,334208
-5.829695718899343,334193
-6.496241504234783,334446
1.0881456842817094,334517
-0.8037794618056466,334207
-0.5157661806251976,334307
-0.4600397410051648,334454
-0.4958153434107242,334381
-5.1725129697719385,334482
-3.9011938784152393,333828
-6.003498220958481,334274
-3.4974213940970333,334543
1.4218532848221752,334250
-5.178156731738209,334236
-5.543504231029582,334364
4.251044042001476,334378
3.2491069533749446,334388
2.0408313385245886,333657
5.561488008756687,334400
3.850442259189984,334405
4.336409627363159,334143
2.889891205230656,334360
3.3345428583376044,334435
3.261119227319352,334181
-3.204698611003497,334343
-1.1783587963410014,334500
-2.294804867508174,334194
-3.807418712070115,334491
-2.285126977431302,334403
-0.9907733500686248,334123
-1.0697026320843808,334184
0.1488050943000267,334438
-5.659390877133309,334507
-3.4833912598967114,334352
-7.022730762031872,334389
1.8648385947019577,334131
2.629294919886432,334428
3.7323496353028016,334132
-3.977301835126178,334410
5.630164373607908,334197
3.0358927524158688,334103
0.9954599643496636,334318
4.839950580743366,334465
1.0235673877645368,334040
-0.6520725958665974,333344
-1.1193552867131196,334407
-0.8538497770149984,334406
-2.1585982184422114,334178
-3.716782967803292,334448
-5.238603072272444,334457
-1.3787196357582392,334432
3.225122145692886,334154
-4.366342105065742,334248
-0.8381424614404294,334325
-2.4183252066948158,333840
3.212081754831246,334426
3.199744568157799,334175
0.1847110559309079,334043
5.859793332075235,333327
5.609326527921455,334340
1.8036435834377984,334312
6.117066501614293,334402
-5.807231231411407,334305
6.288122317042607,334430
5.191379659397384,334098
-2.736787633371008,334512
0.3806379716801302,334387
6.009568358966867,334186
-0.9817763329755796,334461
-0.6706653839792569,334167
3.92798784412729,334450
4.786617824516341,334520
4.937114318073837,334348
3.251041507010033,334183
1.5537617869746487,334067
1.3981181165143075,334191
0.3354031225055358,334509
-0.974641051747744,334226
3.805680370833796,334413
3.8533670998099936,334496
4.2839606757514925,334139
4.484511697374643,334151
-7.52884323145919,334366
-7.648670271943347,334334
-8.661178411557835,334475
-8.486317662204453,334386
-0.7051565204522063,334387
4.5503669780132014,334372
2.494045858244778,334221
2.856717036566769,334284
4.57623120908411,334132
-3.822324986570851,334199
-4.0288179230225705,334287
3.0227063659356936,334514
-5.303281922712271,334358
3.1703596700367864,334177
3.2038895883173044,333767
7.290352665821674,334330
4.969650643812649,334398
1.539627646414747,334351
4.1791713473004855,334447
3.5107304092556757,333709
1.349581981187395,334268
1.2784535942423183,334157
-5.989385542785634,334359
1.0598220929979636,334370
5.071419229459366,334367
3.8060278663901457,334345
0.7071011925293842,334374
-4.192839613110268,334444
-4.037342026845095,334388
0.6750308339930449,334102
-0.1513753594179903,334125
5.527540230464833,334396
-4.69461117130294,334206
4.942069301258446,334349
3.716345437978824,334401
-4.50941354812076,333590
-0.7387475018635676,333358
-1.697125352163939,334402
0.5855333198278441,334335
3.527150970036228,334090
1.985198432492936,334464
-5.613977865130738,334201
4.415959070624581,334341
1.2227189268408107,334131
0.5676174926355699,334115
-5.043966951133103,334354
3.973393674438362,334156
-4.55239774887316,334484
2.8481499858223067,334304
3.2447474865340187,334431
1.594600020536383,334355
3.272838325401807,334254
2.207440947843237,334215
1.205150221563363,334499
-0.1895816033141208,334386
-4.481765183526531,334160
-0.9972002860383498,334437
5.040407083949987,334383
1.3481587570560567,334145
1.338485222967698,334271
-3.4884666981309103,334388
0.4133234688819769,334246
1.5579948198628557,334411
3.838072357769392,334420
2.722685171385683,334116
4.906666739394375,334237
3.700574425991359,334433
2.4069886775521923,334134
3.661518337611085,334458
3.4117271916433958,334216
1.6039905699307706,334418
2.11480342507144,334174
2.707138947360326,334004
3.553100588658588,334350
4.7130967350679125,334160
2.025848080071853,334488
-5.182487780640141,334121
1.3561867816695994,334407
-0.0500377317614813,334394
2.3350811683927084,334380
-6.164019063876812,334478
1.910487529441621,334463
-0.2213960788293896,334335
-6.8436409984399775,334369
4.509365891256667,334035
4.795626373011535,334303
3.5371273081606134,334423
5.350211990636492,334421
0.5044386509818111,334418
0.3922984383390719,334274
3.5688461289438624,334534
2.9253492676061974,334318
-0.8917749452910444,334476
4.103510888571446,334059
-5.570461439966632,334356
-0.8203378999426736,334442
0.6800729512667232,334066
-2.5500782033643032,334537
3.6739065837136913,334416
1.7998448343816058,334493
3.236068203893229,334450
5.62663160518583,334210
5.407494973453771,334489
7.120198529695887,334202
5.647602820179783,334460
0.0938943810296937,334148
2.498073936154828,334235
3.670009591378992,334072
1.971862803271046,334471
3.866172324678697,334176
7.846736909008477,334114
2.334346451740835,334394
4.165201856299182,334146
-0.5070530668126132,334185
2.454767799480244,334187
-0.8843697673004147,334120
-4.128627063667585,334294
5.525294483678518,334302
-4.052825774000284,334363
-2.0844035173482345,334430
-5.0281639444614425,334496
-1.1977530669077066,334465
-3.626628310931917,334433
-6.303126418805206,334347
-1.668023746554443,334049
7.402351296942417,334434
5.065547872577955,334096
3.5701413472767083,334457
-1.154094375204524,334311
-3.510893386784047,334053
0.794439634515463,334533
0.692278666472971,334423
-4.702518246995081,334343
-5.116158995502252,334400
2.3427818420807505,334291
-5.645303138769464,334345
-3.879062518365649,334195
-1.891839519658996,334488
-4.40492602144736,334274
-4.782940855626473,334127
-2.9236882466206278,333876
0.6332381339644204,334486
1.7103472248437157,334017
1.037477337841482,334405
3.4239864564259825,334290
2.733191491123261,334442
2.9905753834988875,334158
5.718426869067448,334517
0.8898079357081521,334141
4.408794679212216,334384
-8.36423149322403,334327
2.147154079051413,334472
4.106763955149882,334292
4.02167344325883,334442
4.925654680538335,334383
5.687357941055666,334106
7.047454656022728,334359
0.4869048100488911,334100
3.2859143839525498,334169
0.0988971893979293,334348
-2.9436295025342103,334028
0.0014205490329182,334322
-1.6097620890503528,334481
1.078099817575055,334258
-3.8077448269129786,334237
0.7948225263869304,334299
-4.795358527181743,334446
0.9446024308685744,334054
-0.5720858038738861,334109
0.5494096222378069,334393
4.688888320606875,334081
0.6136026549247333,334027
-1.833532408404172,334125
1.9960041071973809,334107
2.0712349585855314,334159
5.732876184404933,334105
3.242138854126356,334310
0.3748725986162569,334356
-2.9412444737924552,334401
2.781147237326284,334168
-0.1346589091231766,334200
2.7736969130225795,334429
2.274097460361565,334493
-3.9272786109279822,334481
-4.273005278862369,334184
-3.323716704551904,334448
-3.54331442175982,334572
-5.184139313211968,334170
-4.3887697073225205,334258
-1.0569203430057703,334174
-2.521379037326719,334229
-6.331226437377397,334404
-5.058528954697183,334290
-0.2199206248378047,334163
-4.984508972835203,334438
-2.135057863645166,334390
2.973648255505559,334282
1.3393923957630527,334172
1.9854974411945785,334500
2.169981254063888,334062
3.5562371899461347,334165
3.402883348394351,334347
-0.6879968839552362,334219
0.1881105274745955,334422
3.2491161358080607,334242
4.175186685697442,334068
5.150320162834451,334282
3.280569813241284,334184
-0.5027824242299479,334150
2.3390789987917486,334401
2.5782094168736016,334195
-5.709190575313629,334463
1.8535244083734208,334494
-1.3275284190377832,334144
1.543997639028163,334449
0.3869739573293849,334270
-1.0229446442581498,333528
-4.875468406492352,334392
0.8577149688593604,334181
6.593610007153631,334532
1.2306402416551483,334280
3.325958743831608,334219
-2.1629759218807525,334172
-3.822634136626904,334402
1.9627252434395408,333746
-2.227191330715073,334367
-3.9725146621755543,334312
-4.934272075663868,334365
1.4646181933253803,334220
1.8815692719146675,334462
6.615021866774875,334447
-4.102107964013795,334418
-6.179291673677458,334442
3.985529416961549,333386
-3.154463507914029,334284
-0.6285320459558079,334495
1.3226388247937422,334468
-4.21811336475665,334421
-2.4255715645055504,334426
-1.0821204792932215,334152
-4.88119802671777,334373
-5.093745706746425,333893
-3.661326909797948,334172
-3.240221713695,334452
1.9583511658497732,334104
1.7277595397175318,334207
2.9497929629953603,334423
2.544779826618962,334429
-1.7180540181583537,334332
-2.477791657865604,334335
3.479216166758004,334150
-0.4326800288778551,334452
-2.310513961496075,333679
-5.608110225172393,334213
-1.114426335157333,334099
3.0081534727516086,334165
-5.133422550973777,334454
-0.2752780736683018,334359
-8.120601889186998,334252
-5.68603575819513,334377
-1.3567014209554775,334253
1.6472394563537769,334414
-3.2937705423756807,334473
-2.64439060778579,334422
-4.328340048901438,334486
-4.659550935809048,334366
-4.941649318588754,333997
-3.922619479735951,334054
-3.523160199408151,334222
-4.383221859317617,334242
-2.15721989130248,334272
0.7197584265270542,334197
6.152838372701062,334213
-6.628462259123358,334289
-3.2938884827502117,334139
0.8347932592612537,334300
0.0249131230191714,334417
-1.279892755421658,334202
-3.319771317540109,334335
2.016748420984776,334437
1.6833677467023662,334465
-2.019596575658777,334354
0.1611152594096818,334226
-6.163842335510923,334235
0.9001101465563579,334476
-4.8639953442469634,334414
-0.2844722220402946,334342
-1.478225320859016,334291
-1.665733241287488,334162
-3.704003535739836,334382
0.6854485705348843,334179
-2.5021412249748725,334157
2.8662051446643275,334207
1.9223112585653956,334387
-4.270252743892813,334305
2.0832974978104293,334295
1.3054984293932268,334087
4.445493136598671,334437
-6.031534505037973,334363
4.612606065949894,334446
-2.5837526877216543,334452
3.015707468212261,334511
1.8577379061764847,334457
0.0309840862932748,334458
0.4696621495114854,334397
3.01915673255335,334157
0.786146853170278,334400
1.4473590215083083,334311
-0.2031883359080559,334174
0.5066781833562519,334488
1.0921556816405005,334183
1.4048985421977314,334354
3.4495110905451813,334202
-5.699551182930149,334350
4.41289655278014,334423
1.574961806976372,334408
-2.429070273659314,334431
0.3882075705908505,334399
1.17556691066474,334233
-8.106059561952268,334182
-4.805902794390905,334161
-3.1501742506158026,334354
-4.693464146123588,334480
-4.505977063367036,334454
-0.8418460804774366,334161
-5.759435986740613,334279
-2.621229130944637,334314
5.759271332177697,334533
1.1370042278858057,333297
0.0554387428123455,334099
0.1175806521369047,334228
0.4614268520659657,334419
-2.357074059620593,334125
0.5845366960827736,334337
-1.4301244924055885,334466
2.228524025547893,334381
3.007581632291201,334211
-2.830446665162184,334305
-2.4499399949338034,334337
-1.1864793446280384,334372
-2.840614046972325,334440
2.359689551830499,333312
-6.114094742686376,334045
7.103800461635647,333805
3.154605288226529,334355
1.2588501710766806,334475
-1.3478651787907443,334303
2.5884675338829783,334192
0.7825455881475776,334517
2.6045065233612927,334376
3.697605121280569,334265
3.3198960107789723,334174
-1.5422927923271337,334499
-1.0875745339071807,334447
-1.3925833393411438,334446
-0.3020601788813604,334231
7.040595833072839,334443
2.4448718603043336,334208
5.006736512532989,334341
2.598159636298876,334269
3.3816421715123117,334136
3.6284166352633855,334059
3.953520720282322,334330
4.117984931806554,334024
5.32757749591117,334399
-3.0512047578146984,334122
-3.020259834549597,333768
1.057680441348408,334308
-4.372400180721734,334396
-1.9040208114832569,334414
-3.5765761334972077,334297
3.212558860425654,334157
2.576369656994558,333999
-2.443745346694799,334185
-3.5318715171650474,334425
-0.0275598349378611,334396
0.8801322421047786,334085
-3.979193040409178,334094
-4.783851786614907,334458
-4.266725016688097,334496
-4.810082216266603,334011
-5.254405604197002,334067
-5.308954858783572,334348
-4.829599311749153,334298
-6.114214355434777,334408
3.524842908480025,334345
2.905112021789092,334272
-5.371818462299209,334441
0.898848795919788,334517
1.8816248380411904,334445
3.8558913938497534,334427
-0.9155476608013906,334131
-4.750328012603472,334181
-2.2024016715642443,333417
-1.043758151752737,334360
-0.4374209746266864,334079
-2.312200074884691,334450
3.1017175622375888,334402
3.004851965568079,334229
2.2557559734725103,334348
2.919685412132377,334474
1.8601897614812373,334216
3.798325947520304,334060
1.2383943368224593,334465
2.9364129710335103,333946
2.0132234161947444,333637
-2.6618819470885846,334342
3.35977335444589,334347
5.187867689389051,334016
0.1291442212834717,334147
2.812970187212855,334344
-0.2381493386862061,333661
-0.0490926135877014,334475
-0.9895713712627828,334140
1.6877097235053036,334409
1.6766891641094226,334412
2.08643289343312,334144
6.79119039145117,334416
1.1309079244317637,334121
0.6444378601431211,334318
6.142800081596299,334241
3.036680494223928,334442
2.3258980874900512,334490
-5.241297750593873,334326
-4.625307223545857,334239
-4.640878019136827,334402
-4.296975957443183,334506
-5.730736132613064,334148
-3.370837342152132,334332
-4.683705663596287,334266
-1.7139680038845295,334434
-3.509438946788352,334408
0.0400344165591874,334498
1.0497120949737084,334310
-4.589431709315656,334415
-0.9766463509009338,334284
-5.76502372204316,334191
-3.182713017352113,334249
8.725618489208006,334369
-3.4502245552463435,334501
-3.827066286789936,334447
-2.784030356664962,334462
0.5565625469766751,334493
-2.9243893704113635,334401
0.3857916873996387,334450
0.2841464798201905,334532
-5.844676891313858,334434
-1.8177986699320725,334310
-3.7581943610544983,334426
-2.600137424223464,334530
-0.1004905896881638,334403
0.0192700201170197,334135
-1.5949024028735064,334560
-2.2379627905918,334336
-4.631268250991216,334230
-4.437797356832777,334219
-7.370731378104257,334274
0.4912077439255942,334300
-2.7868236572950167,334066
0.386752424674933,334249
4.257223383259888,334356
1.4184820876466944,334277
0.9202583382250378,333835
2.857843607715989,334083
3.4141134617618007,334369
3.8563561548689016,334335
-0.114728721084548,334470
2.6587907200472927,334393
3.013229421034911,334234
3.178700967432871,334065
3.626155723931724,334129
2.18043769253445,334200
2.656228998908354,334418
4.676612572233692,334449
2.0240036727266784,334447
2.056220904672813,334440
2.6829696865332195,334502
5.737567086929641,334223
-5.4758466776224415,334256
-5.104300633442677,334411
3.421891787051635,334135
-4.020304175250902,334109
-4.595409332252025,333791
-4.253087839299701,334234
-3.706975632363164,334346
-4.469241705914142,334252
-4.246428648275836,334375
-4.462164373159649,334193
-3.527838811149901,334309
5.648017658723273,334154
4.144647402476579,334338
2.632829609537856,334432
5.064241459369338,334487
6.490670586650783,334479
4.677608288251168,334383
6.495408323025117,334385
7.635708751041953,334366
1.676078783124467,334215
-0.9786027774920552,334302
2.2107771011896613,334319
4.377756520196694,334411
4.583034335522807,334421
2.3967967860677817,334335
4.041290755522304,334408
6.195865674615561,334239
-1.2604359765937758,334549
-2.731817472742355,334457
-1.0992319535532111,333369
-0.8098061231259432,334424
2.6749624540734374,333286
3.521412623707519,334437
2.2262820175442304,334122
3.1886983530518904,334468
1.9723414751855408,333876
8.976284123734441,334338
0.8848926617076565,334055
-1.5642629213018706,334495
3.8238604788914703,334138
3.878686980751356,334473
3.5741489123186376,334390
8.744043363968153,334120
-8.661217865387256,334468
2.420295985375228,334452
-4.9511916980690085,334217
1.5907777638879956,334143
0.7599535552956773,334377
1.412170720909371,334278
-4.120169162647332,334308
-1.4169527314819117,334373
-3.1259224839662654,333608
0.0239476732336676,334506
2.9235244987735403,334455
1.0012047843780856,334340
4.7698865678076565,334390
-4.046293901536227,334160
-3.178604320708523,333572
4.6214801106264645,334378
-0.2461154952684756,334329
1.4229307144004757,334168
-3.072901357659748,334397
-2.3784449203355718,334221
-1.7424323852698451,334192
-2.2457051229779115,334424
4.531410568266111,334498
-2.4147898686216926,334385
5.914211485232135,334351
6.324118227502865,334273
5.545148234450238,334435
-6.057692652192813,333689
7.090777353089283,334376
-2.97548632131703,334445
4.57652723204049,334529
-1.8567095624662224,334354
5.464247931496015,334225
-3.71093354750152,334447
1.3520361763499302,334422
-1.2919110066756785,334230
-0.5592264834948164,334231
-2.0312029756004,334351
3.4393945088301496,334363
-3.4423294043877792,334043
-1.0481802566463134,334454
-4.491299722391032,334230
6.502475228114365,334224
4.292175612703428,334375
-0.9744505440803924,334274
0.3705889982294543,334452
6.968338928621975,334134
3.6816194405876494,334445
2.8222635333134747,334185
3.0785536218074263,334359
-2.931319853619752,334366
2.6767104795469514,334440
2.483587346140258,334098
5.30860494739793,334342
0.8023026647977645,334376
2.945546342149356,334357
0.4539756272630573,334256
4.116436682324757,334392
9.048110463417917,334237
7.649605583630116,334298
7.8997572229513295,334345
-0.535650817637153,334476
0.9353033991667576,334403
6.013657446491575,334489
-3.2426582056633046,334421
-2.653617528980164,334406
1.3778638461945398,333878
-1.7935721743037956,334179
4.784290728208987,334161
0.397866310867613,334267
0.1316627715771794,334390
5.077293312372301,333956
5.09996399916789,334287
-4.081980874974785,334159
-2.123327501089877,334077
0.1919059923099517,334076
-1.672723729328866,334392
-0.1837620650496774,334354
0.3287568323259364,334230
0.96516690262634,334287
3.455035520144605,334554
-3.4757451369558767,334454
-0.3230029846464859,334480
1.230770732994772,333614
1.7732028989073516,334205
3.724608430783256,334288
3.788705860737629,334472
2.969772600726209,334524
3.0422874147209527,334468
0.6848622382934177,333980
2.1966655908069725,334418
3.2125455898452664,334432
2.5730203788759365,334254
2.534959604351034,334335
-1.48208109194415,334386
2.9420871162090325,334440
1.0547283693320075,334537
1.6431454936644307,334384
-0.2373702895959368,333915
6.393345499865404,334449
5.147315556633263,334102
4.3599678083453135,334153
-0.275463411561887,334420
0.1552093536756942,334398
2.031067790658245,334383
8.492508168524157,334068
-3.408740091574522,334171
-2.0764947499871056,334163
-3.003680671533674,334364
-2.083247050019642,334137
-2.5317980151697483,334126
-2.585371017072294,334078
4.797956411254587,334348
-4.967027583504334,334171
5.122535473308361,334411
5.39814304816521,334158
5.249866364779608,334208
4.519127015384338,334324
4.646657836619752,334355
1.77577997048172,334456
-0.9926058645683682,334336
-0.7955931388194397,334154
-1.8492720284860449,333741
-1.3895453319169049,334154
-1.3076789862539755,334198
4.550144635030174,334358
2.229289317310606,334218
1.020418319597395,334467
-2.9866586261757107,334339
-4.070471027181068,334151
-4.851963317083696,334447
-2.787338044882585,334251
0.1181197807266389,334422
-4.486386582998858,334028
-5.134164801358139,334113
1.9249539672904368,334087
0.961082721968392,334345
-0.9756744927148492,334165
1.2698281599428825,334445
-1.7546908809296502,334322
2.7172399166312857,334288
0.6225042650109955,334148
-4.640641517656912,334434
-1.9344745234136829,334452
-3.7109027388529663,334047
0.558353886485845,334418
-0.8790885948333207,334440
-1.7730754830968891,334128
5.446192162655036,334109
3.314529880489747,334368
0.9090243472745776,334213
-0.8744132661119988,334022
-1.10367324421137,334389
-0.7812130780688262,334429
2.084758153160399,334397
3.917520139985596,334420
-2.0445294713572144,334240
3.09293733400256,334442
3.5584521589786995,334492
-0.0573712429068393,333800
0.1535277797380807,334139
4.408982501722143,334250
-3.345598975457264,334312
4.194011853898569,334391
-0.655318814350764,334343
0.6524346947167405,334341
-1.374810158928904,334167
-1.644017120561955,334174
-3.186272412896085,334264
-3.4386512610251456,334427
-3.2201284967762795,334384
-3.156650614256709,334359
-1.7002964476726934,334245
0.0236503658706599,334158
-3.0725904180170733,334350
-3.832065321420013,334222
2.778096913888678,334565
-4.277920365676589,334117
4.826517947194606,334154
2.249639054298534,334453
-3.6507973416388433,334511
-0.2979139234398964,334167
-1.518939805070736,334466
1.6976146346311063,334492
2.589336199867091,334217
1.986398290438979,334090
5.693994167552102,334403
4.673391522129943,334097
4.954366978538074,334465
5.429688870662396,334144
3.166769126973737,334230
2.3593588938947256,334195
0.3907230632255469,334367
3.4536586174509214,334380
4.555250986975366,334402
3.168706536458908,333995
0.8436570095973632,334400
3.794919236801983,334131
4.487955342910755,334322
3.734929253774851,334539
4.31136051826773,334433
1.099607001518205,334510
-1.2194218872165283,334230
1.7661810749682996,334262
-3.2158197214826325,334195
-3.891605620462936,334307
-0.5139073330470811,334407
8.626133953527368,334386
-7.510686260752873,334070
-6.447095281845575,334522
-5.684567817206702,334161
-3.176541931772244,334343
-6.666180006810564,334352
-1.2226482121785391,334310
0.969087070125628,334402
-6.354320029200354,334383
0.1028138875481552,334467
3.4748433879260574,333897
-4.290252629946117,334236
-3.448275892252409,334299
-2.710886691639841,334387
0.6808218133335551,334291
-0.9344047229965948,334432
-3.032953519717733,334231
-6.748634048025366,334279
2.8359248408709483,334216
3.219233862416143,334498
5.237892657403801,334010
8.166496385909262,334068
-4.2976783904023135,334564
2.4343557641583478,334454
4.78577739931732,334209
1.0741016066662823,334158
3.0690627013908056,333363
1.1064191081585264,334412
-1.6029406825072066,334111
-4.053354577272647,334519
-4.78095682458824,334442
-4.382226438997842,334455
-1.028898329635462,334288
-1.7476676807005391,334480
-0.7690595416872554,334379
-2.045763462175376,334454
-4.491583954241724,334015
-1.0094903735354457,334090
3.238309434395312,334470
1.857433728330424,334322
-2.9402269282345745,334327
-4.848780647171798,334470
1.9620659493449375,333218
2.71984975257719,334465
-0.1795570847565546,334403
2.8417485264740723,334123
-7.984064870047393,334454
-7.777511427352644,334222
-3.1701457932331643,333498
0.0162278148145755,334464
-6.183493884613413,334339
-6.399198752200752,334476
-4.118824863242213,334303
-0.2892175068390106,334258
-2.0227452165150366,334473
2.12265086746474,334113
-0.304179459592067,333844
-2.301701336861475,334422
-1.0148068643081878,333373
-4.4039360375062655,334418
-3.9786896098807487,334444
-1.5987112529330156,333266
-3.0498905132151224,334268
2.592841623954332,334368
-1.854047950365992,334128
2.795478891757668,334425
3.3929921195758226,334170
4.049938842285748,334469
0.3784010409934364,334372
-1.954496855196698,334391
-1.5843550941714497,334198
0.9984519893667017,334191
-6.443572545416676,334477
-3.540980837732823,334269
7.133969763773667,334093
-6.290303082846466,334385
-6.277975867900425,334497
-3.806150868274592,334338
-4.588265864444901,333373
-5.526545959154072,334304
-5.042969489017912,334395
-1.3962212237417688,334364
-3.1279716509568605,334461
-6.323359836767433,334532
-6.132718964820044,334473
-4.002044865573679,334250
2.7366798239600385,334453
-2.282749082015168,334316
1.4858578555778514,334189
-3.26967832432142,334427
3.6557459909803818,334386
3.2838372428493727,334331
-0.9912771353812708,334085
6.761618172138871,333915
1.4173900538738096,334437
-3.562813052946499,333988
-3.754921672662807,334199
-0.1083532120328385,334487
-1.5146404656270294,334361
-2.778883729721432,334168
3.2077192562296126,334423
0.2248012308552027,334354
3.48651923730492,334228
2.919851263412685,333447
2.964132430013814,334453
2.728495224647803,334381
-2.6281406401646112,334419
-7.013722285812475,334143
-5.746564724873741,334466
0.1530374038935917,334044
5.595034946888855,334240
-4.039023671818795,334322
-7.758397912428794,334100
-7.256356642253785,334416
-7.323116081173943,334325
-7.708262590959766,334239
-7.932550664767315,334206
-2.128243867082478,334404
1.517399285490077,334200
-6.618809477665116,334128
-8.806301197267437,334403
-5.528332410320729,334345
-7.179893083800861,334304
-8.306656754820745,334336
1.0973230533367548,334342
0.5843658381505108,334207
2.674926773197802,334097
3.009636087950547,333308
2.212445224228468,334111
2.011168222205141,334432
3.489410758844897,334477
4.967330505352676,334098
2.7821078917387183,334226
3.0670488307250707,334499
1.861834221649099,334390
3.237491240108584,334377
1.2217683260721852,334433
3.168525965976002,334374
0.6607879399022103,334159
1.441697348966997,334197
7.453063332108492,334378
-2.1921193798691334,334431
-4.371252764459222,334386
-4.124749152045689,334427
-4.081922877138358,334326
-2.6616082155377754,334358
-5.912043465841949,334123
-2.8007906475917324,333581
3.7282256566224983,334236
-1.4433889000202926,334160
4.85799267543268,334266
-1.6006956439799025,334229
-3.2219564915941614,334145
8.95411026145429,334116
0.3792150805565448,334196
-1.6549489398916872,334491
-1.5598267515756907,334465
-6.25171372685486,334447
-5.7263208581408165,334419
-0.6801073770879196,334164
0.0908153445266197,334383
5.199285847324173,334343
-5.835308297124796,334453
-1.7399432461364477,334061
5.802720398665649,334499
-6.321807288013571,334161
-4.785619002666811,334219
-2.4157188706528228,334504
1.382917418329507,334446
-6.225391578323282,334182
-1.5833344991743967,334365
2.6834840741205603,334099
-2.0104669011956746,334411
-1.365748902798793,334419
-6.809172442677371,334518
0.7763403121983377,334512
-4.461784447445009,334359
-4.501812189829166,334235
3.867937890710172,334053
-5.883093357332863,334242
-2.056254983718961,334216
-3.145925137649039,334360
4.246700251045283,334429
0.2970629331053835,334286
3.960471251582924,334254
-3.851031607624692,334451
-0.2884939527603141,334254
-1.4941894239930598,334422
0.0712203126876964,334406
-0.8909514416074193,334460
-3.96313939487502,334466
-1.534431468234164,334422
-2.8378865071089727,334412
2.6383355024782347,334421
-4.050314022368753,334405
-3.5475881945624543,334195
-0.5585322814555482,334079
-4.523510719166536,334055
0.5692375144447546,334566
4.216146252583526,334127
-2.69587241588012,334156
2.0732292388031457,334186
2.5274731801182213,334352
-1.2834655410111608,334157
-1.2099070997331474,334308
6.490312230168017,334106
5.692771660957527,334269
5.74741185204582,334009
5.674508854585209,334220
-3.744191851453097,334330
4.02123035346761,334328
5.362102125259215,333660
6.584329289238486,334273
5.448817909478528,334338
5.769201652244185,334153
-7.422015043357583,334456
5.848550372912225,333275
-0.0975977835094923,334272
0.7039637060376869,334457
1.6200216210998963,334193
-2.604153440570288,334451
-4.2469260173945695,334081
7.080584254614411,334099
-2.4532281193929286,334452
-5.728011826474054,334399
-3.4455351287641958,334468
3.0706063709580995,334436
-1.6361734655232034,334003
4.674038768968671,334338
1.189716004764378,334407
7.210875230003683,334395
5.0169687751879,334332
-3.2314599105081383,334276
-4.001844815877507,334416
-4.69620071649405,334405
-4.08234247116601,334198
-2.894266696333691,334153
-1.9259931077118129,334019
1.591995541865682,334374
-3.507476301782794,334210
-4.0491406282346585,334335
5.820092568251312,334412
6.086398328108503,334423
-3.931559367370287,334325
1.7426025350204777,334386
4.253764863275212,334397
1.1562461879179473,333995
0.1248991547962496,334306
-4.781828114067074,334207
3.3216124016833604,334259
4.768021995723519,334057
4.933392709474092,334455
-2.5408193176508247,334478
4.365050492685349,334405
3.737351158772652,334362
3.292160343539134,334128
3.379236982992529,334193
4.1936711451683415,334386
2.272081694801141,334268
3.34094382653776,334174
3.636449793938123,334423
4.272036218532207,334455
3.7206734924935887,334379
-6.198002728933161,334172
-0.8646121610619844,334270
-0.1865607975884398,334496
-5.348292376906895,334466
-0.4369382749996724,334102
-0.8383980990860191,334389
-3.512548040214812,334182
1.6735837156017563,334304
1.247983255526746,334169
-5.392393346514162,334316
2.291782975638757,334407
-3.631522789651859,334134
-6.686984605807655,334442
-6.278795998597338,334408
-5.224653611645916,334113
-3.2373779779759264,334304
2.58466529394957,334328
0.615545725167113,334320
3.195078446889841,334106
0.6532165698908976,334470
5.232257219691764,334382
-6.139096454459123,334350
1.784241586055057,334330
0.1975876349077179,334422
-2.8060160215533845,334460
4.911796918274828,334069
0.9905568535753292,334503
5.120018593076178,334301
4.60176064896933,334353
4.22950696507667,334146
-1.8556358031766376,334372
-7.101025130416065,334297
2.838931893462384,334341
-0.0627532091003075,334453
-3.199621657765096,334444
-4.868499897436326,334263
0.5391514683102727,334431
-4.991424356176962,334469
3.8175010338304425,334274
3.143636912396307,333365
2.641150596790128,334470
-1.1278621036057557,334230
0.0443867583841264,333914
3.7476936621009855,334257
-3.855927972543233,334149
-0.2394610186123751,334361
-6.876832504394029,334303
-6.250173645298588,334017
-3.947447786225963,334387
-6.089618019093575,334196
